alert_id,detected_timestamp,resolved_timestamp,hostname,user_id,endpoint_product,alert_name,severity,status,description,file_path,process_name,sha256,assigned_to,device_criticality,severity_rank,resolution_duration_hours
EPA00004630,2026-09-04 00:00:00,2026-09-07 09:47:00,LPT-10378,EMP10378,SYMANTEC,Suspicious PowerShell Execution,Medium,Open,Malicious file blocked. User notified. Need validation.,C:\Users\user\AppData\Local\Temp\cache.bin,msedge.exe,11db65f190c6692c6357ea9631dace75eef3d86aa94981e122e0589e0aa57bf4,soc.analyst1,Unknown,2,81.78
EPA00000382,2026-09-01 22:02:00,Unknown,VDR-10910,EMP10910,CrowdStrike,Phishing URL blocked,Low,Open,User reported machine slowdown after popup. AV alert generated.,E:\Backup\data.rar,python.exe,7aa273d3423a24d02e84aef9ae7a0aa9f3347871fb475f5e7fc100ad3a57d6bc,soc.analyst2,Medium,1,62.99
EPA00000057,2026-08-12 08:26:21,2026-08-15 22:26:00,LPT-12110,EMP12110,Defender,Lateral movement detected,Low,In Progress,Threat detected after file download from external website.,C:\ProgramData\svc\agent.dll,Unknown,Unknown,Unknown,Medium,1,85.99
EPA00000070,2026-08-08 02:14:32,2026-08-08 12:14:32,WS-12531,EMP12531,Carbon Black,Lateral movement detected,Low,Open,Endpoint agent blocked execution. Review required.,C:\Users\user\AppData\Local\Temp\cache.bin,powershell.exe,439813f2bb6148a6c400322a684deefed98d60d2a89cc792f0bcc512b840d80a,incident.team,Medium,1,10.0
EPA00005881,2026-08-02 02:25:44,2026-08-03 00:00:00,WS-12234,EMP12234,SentinelOne,Credential dumping attempt,Low,Resolved,Endpoint agent blocked execution. Review required.,C:\Users\user\AppData\Local\Temp\cache.bin,cmd.exe,616019616ab41397c16973986f28d4f665453f0ce83c19a361cc1e67e2e1598c,Unknown,High,1,21.57
EPA00000712,Unknown,Unknown,WS-10809,EMP10809,Kaspersky,Ransomware Activity,Medium,New,Endpoint agent blocked execution. Review required.,C:\Users\Public\Downloads\invoice.exe,explorer.exe,d0f48e6aafe8fcb01494746cdc2736d37dba0a9d59979038d4d9c1c29c444134,admin,Critical,2,62.99
EPA00007689,2026-09-08 02:01:54,2026-09-09 00:00:00,VDR-12917,EMP12917,Defender,Browser hijack attempt,High,Open,User reported machine slowdown after popup. AV alert generated.,D:\Projects\scripts\cleanup.ps1,cmd.exe,d3ace7710f7f71f3750ee2ee99044033ca8411fbd6601a4ac0d4c2245d0f7a76,soc.analyst2,Low,3,21.97
EPA00002997,2026-08-30 03:16:26,2026-09-02 03:16:26,WS-11894,EMP11894,McAfee,Browser hijack attempt,Low,New,Endpoint protection detected suspicious activity on host.,C:\Users\Public\Downloads\invoice.exe,Unknown,Unknown,Unknown,High,1,72.0
EPA00001745,2026-08-03 11:03:00,2026-08-05 00:00:00,VDR-11147,EMP11147,McAfee,Ransomware Activity,Medium,False Positive,Endpoint agent blocked execution. Review required.,C:\Windows\Temp\update.tmp,excel.exe,8c4315f66e3a4f7a54fae8975a3e2dd9af09734d88cd73680238a9eba5406273,soc.analyst2,Low,2,36.95
EPA00007861,2026-08-25 11:39:00,Unknown,VDR-11527,EMP11527,Quick Heal,USB device blocked,High,Open,Process attempted to access sensitive directory.,C:\Users\user\Desktop\salary.xlsx,unknown,Unknown,incident.team,Low,3,62.99
EPA00005358,2026-08-24 02:07:26,Unknown,VDR-12564,EMP12564,SentinelOne,Trojan:Win32,Medium,Resolved,Endpoint protection detected suspicious activity on host.,D:\Projects\scripts\cleanup.ps1,python.exe,c894b36004ba8cb5f5112534e8e8e262a17303ddeab6eec79aedef7ecdb697c6,unassigned,Medium,2,62.99
EPA00006126,2026-08-25 21:09:16,2026-08-29 04:09:16,LPT-12106,EMP12106,Windows Defender,Unusual admin share access,Medium,False Positive,Endpoint agent blocked execution. Review required.,D:\Projects\scripts\cleanup.ps1,cmd.exe,Unknown,incident.team,Critical,2,79.0
EPA00002133,2026-08-04 19:15:20,2026-08-08 22:15:20,VDR-12178,EMP12178,McAfee,MALWARE_DETECTED,Medium,Closed,Alert generated from heuristic engine. Possible false positive.,D:\Projects\scripts\cleanup.ps1,Unknown,a487b5ae02ca0b54712e8c35027405a4b6ab9f03285fe53f28cfa94eac299fb7,admin,Low,2,99.0
EPA00001427,2026-08-22 14:48:56,2026-08-24 08:48:00,VDR-10664,EMP10664,McAfee,MALWARE_DETECTED,Low,New,User reported machine slowdown after popup. AV alert generated.,C:\Users\Public\Downloads\invoice.exe,explorer.exe,30bba443fc9361fa22e826f334d9e27235f5fb8c7a4f387050c0295edd75d5c4,Unknown,Low,1,41.98
EPA00000446,2026-08-03 16:15:46,2026-08-08 14:15:46,Unknown,EMP10896,SYMANTEC,Browser hijack attempt,Medium,False Positive,Alert triggered by abnormal network connection.,D:\Projects\scripts\cleanup.ps1,Unknown,159171c992ae9bb6902d4fd484f1fd7cb8650ecdc7bd1478c9d1a8fca428ecd7,soc.analyst2,Low,2,118.0
EPA00007382,2026-08-11 16:35:30,2026-08-13 00:35:30,VDR-11617,EMP11617,Windows Defender,Suspicious PowerShell Execution,Low,False Positive,Endpoint agent blocked execution. Review required.,C:\Windows\Temp\update.tmp,excel.exe,db283f04abab9fa53553d3190d5f88feeb7c729d17c778d229730b74fd45e706,Unknown,Medium,1,32.0
EPA00003689,Unknown,2026-08-17 00:00:00,LPT-12852,EMP12852,Carbon Black,Unauthorized USB,Medium,Resolved,Endpoint agent blocked execution. Review required.,C:\Users\user\AppData\Local\Temp\cache.bin,msedge.exe,0496482622cd95f8f560fbc5f39d674227278b05c0b2c1feccc556998a769d0e,unassigned,Low,2,62.99
EPA00004174,2026-08-04 06:35:00,Unknown,WS-12677,EMP12677,SYMANTEC,Trojan:Win32,Medium,Resolved,Alert generated from heuristic engine. Possible false positive.,E:\Backup\data.rar,Unknown,d37e088e1630a011dd7ba82fddea2bf5a1ea11c78b9f446f35a03172ef587696,Unknown,High,2,62.99
EPA00003099,2026-08-08 00:00:00,Unknown,LPT-10521,EMP10521,Defender,MALWARE_DETECTED,Medium,Resolved,Endpoint protection detected suspicious activity on host.,Unknown,cmd.exe,f4779ce4354feef4589d9575c5bd302996cce25b3b2c4f6d5c54559e9eba84e1,soc.analyst1,Critical,2,62.99
EPA00004304,2026-09-03 20:49:35,2026-09-02 00:00:00,Unknown,EMP10167,SYMANTEC,Keylogger suspected,High,Unassigned,Suspicious script execution observed. Logs attached.,E:\Backup\data.rar,python.exe,2203b91d22a44df301d73c5f44784149e6fa2bbf5597a1603a17bc9ef964f3da,admin,Low,3,62.99
EPA00001428,2026-08-24 01:18:00,2026-08-25 00:00:00,VDR-12373,EMP12373,CrowdStrike,Browser hijack attempt,Medium,Unassigned,Threat detected after file download from external website.,Unknown,chrome.exe,89da64b8874498130e03d0fb00c520a16e4928ba7d637eba8d53435e94f397e7,Unknown,Critical,2,22.7
EPA00002797,2026-08-29 20:15:49,Unknown,VDR-12570,EMP12570,SentinelOne,Unauthorized USB,Medium,Open,Alert triggered by abnormal network connection.,D:\Projects\scripts\cleanup.ps1,chrome.exe,f6401ca54611e8f21f563cbd93890ab94a7f4b8a4ccabe80f80157c2582d7836,Unknown,High,2,62.99
EPA00004276,2026-09-04 21:05:36,2026-09-07 09:05:00,WS-12244,EMP12244,Defender,USB device blocked,Low,False Positive,Alert generated from heuristic engine. Possible false positive.,C:\Windows\Temp\update.tmp,unknown,f31973c0d1d91cda9a7ba8091b0cb979269bb7ea668ad0fe61092bfa2ef4c18f,soc.analyst1,Low,1,59.99
EPA00003173,2026-08-24 17:28:56,Unknown,VDR-10478,EMP10478,SentinelOne,Suspicious PowerShell Execution,High,New,Malicious file blocked. User notified. Need validation.,C:\Users\Public\Downloads\invoice.exe,unknown,7fe72777b83b532dd8da7102d61fd8ebd547cd8caa2110852157a228f32b193b,soc.analyst2,Low,3,62.99
EPA00004986,2026-08-16 00:00:00,Unknown,LPT-11472,EMP11472,Quick Heal,Keylogger suspected,Medium,In Progress,Process attempted to access sensitive directory.,C:\ProgramData\svc\agent.dll,Unknown,Unknown,unassigned,Medium,2,62.99
EPA00006132,2026-08-06 01:01:21,2026-08-07 00:00:00,WS-10256,EMP10256,SYMANTEC,suspicious_powershell,Medium,Open,Multiple failed attempts to disable security agent.,C:\ProgramData\svc\agent.dll,msedge.exe,Unknown,admin,Medium,2,22.98
EPA00004884,2026-08-04 13:57:38,Unknown,WS-10111,EMP10111,Kaspersky,Trojan:Win32,High,False Positive,Threat detected after file download from external website.,D:\Projects\scripts\cleanup.ps1,powershell.exe,29fc50d3888241280c226ef84cfb335469bc8f90d1d79af4e086faa74086c44f,Unknown,High,3,62.99
EPA00007279,2026-08-01 01:40:00,2026-08-04 00:00:00,LPT-10223,EMP10223,Carbon Black,Unauthorized USB,Medium,Investigating,Multiple failed attempts to disable security agent.,C:\Users\user\Desktop\salary.xlsx,unknown,Unknown,admin,Critical,2,70.33
EPA00000020,2026-08-18 00:44:24,2026-08-21 23:44:24,WS-10487,EMP10487,McAfee,Unauthorized USB,Medium,Open,Process attempted to access sensitive directory.,C:\Windows\Temp\update.tmp,msedge.exe,6cafa91e6b270f8f895979270cf674686b2694ca7ddf86fbe0572841b12b9f72,soc.analyst1,Unknown,2,95.0
EPA00007383,2026-09-09 16:58:33,2026-09-12 07:58:33,LPT-10003,EMP10003,McAfee,Trojan:Win32,Medium,Open,Endpoint protection detected suspicious activity on host.,C:\Users\user\AppData\Local\Temp\cache.bin,unknown,5d0331fa18d5241b2f079fc75dd06a510972a421739c88edf87bcc00f59ef950,incident.team,Unknown,2,63.0
EPA00002909,2026-08-23 14:49:50,Unknown,VDR-12157,EMP12157,Defender,ransomware_behavior,High,Open,Endpoint protection detected suspicious activity on host.,Unknown,powershell.exe,33d72461376e9bc8158bf86b8ff4988e9dbc2521ab7f6d5baa4a5664f59f0de8,soc.analyst1,Medium,3,62.99
EPA00001563,2026-08-05 06:03:54,2026-08-10 02:03:54,VDR-11580,EMP11580,Quick Heal,Suspicious PowerShell Execution,Medium,Open,Malicious file blocked. User notified. Need validation.,E:\Backup\data.rar,unknown,c679c7424462a43ec116335cd342f11c7dd2851d40554be6e32cdd1ee2ecaa97,unassigned,Medium,2,116.0
EPA00006262,2026-08-25 10:21:27,2026-08-29 13:21:27,VDR-12312,EMP12312,Quick Heal,Malware detected,High,Open,Threat detected after file download from external website.,D:\Projects\scripts\cleanup.ps1,explorer.exe,c484567429efc60f9b46125afc55d755bed832e5b1a97083ea43acd1a34e8df0,Unknown,Critical,3,99.0
EPA00002700,2026-08-20 00:00:00,2026-08-24 00:00:00,LPT-12259,EMP12259,Carbon Black,Ransomware Activity,Medium,Open,Malicious file blocked. User notified. Need validation.,Unknown,Unknown,51ab4356ee9d179da7a3b9c463185b4375a6232fe318017ddd4465cb1f892d08,soc.analyst1,High,2,96.0
EPA00007734,2026-08-26 07:02:49,Unknown,WS-10185,EMP10185,Defender,Phishing URL blocked,Medium,Resolved,Threat detected after file download from external website.,C:\Windows\System32\drivers\etc\hosts,chrome.exe,ad79fd5352aba1f350243076754da7de46346afa2ca2360317a2466e7c54380b,Unknown,Critical,2,62.99
EPA00005592,2026-09-03 20:09:06,2026-09-04 12:09:00,WS-12082,EMP12082,Quick Heal,Suspicious PowerShell Execution,Low,New,Endpoint agent blocked execution. Review required.,C:\Windows\Temp\update.tmp,unknown,109ba03d3d3a64efff2e1ce713d74693109fef789d12077acb2aef6808473cf8,unassigned,Unknown,1,16.0
EPA00001194,2026-08-03 16:49:08,Unknown,VDR-10867,EMP10867,Defender,Lateral movement detected,Low,Investigating,Alert generated from heuristic engine. Possible false positive.,E:\Backup\data.rar,python.exe,8ad904efc7cd19ee50e3ae0b14c43526faf5c2cece8190ad5033034833611100,Unknown,Unknown,1,62.99
EPA00000752,2026-08-11 06:44:30,Unknown,WS-11648,EMP11648,Defender,Browser hijack attempt,Low,New,Alert generated from heuristic engine. Possible false positive.,C:\Windows\System32\drivers\etc\hosts,winword.exe,Unknown,soc.analyst2,High,1,62.99
EPA00006232,2026-08-04 04:03:32,2026-08-05 00:00:00,VDR-10135,EMP10135,SentinelOne,suspicious_powershell,Low,Investigating,Suspicious script execution observed. Logs attached.,C:\Windows\System32\drivers\etc\hosts,cmd.exe,e589611f29f04c90a7e1161532ad2dd3d40ee895c90fa8f88d3c5a98baa2f40c,Unknown,Low,1,19.94
EPA00001729,2026-08-14 05:52:51,2026-08-19 05:52:51,WS-12368,EMP12368,SYMANTEC,USB device blocked,Low,Open,Malicious file blocked. User notified. Need validation.,C:\Users\user\Desktop\salary.xlsx,chrome.exe,195fa7a7a703c1293ad90fd520e7112e3ddf8ab95c446fba94c2529ba2716243,Unknown,Low,1,120.0
EPA00007245,2026-08-19 00:00:00,Unknown,VDR-12273,EMP12273,McAfee,Ransomware Activity,Medium,In Progress,Alert generated from heuristic engine. Possible false positive.,C:\Windows\Temp\update.tmp,unknown,3087f87965acbf7d7a720ca59f962e3edd44005fc53ae5d5a16c46bb178ad97a,soc.analyst1,Unknown,2,62.99
EPA00004415,2026-08-13 11:47:27,2026-08-14 00:00:00,LPT-10751,EMP10751,CrowdStrike,Browser hijack attempt,Medium,New,Endpoint agent blocked execution. Review required.,Unknown,cmd.exe,7faaf4d73e7ee95534e3905a1916718c6b0572b5e03a567e15119a431a082d15,Unknown,Low,2,12.21
EPA00000477,2026-08-28 06:39:22,Unknown,WS-11582,EMP11582,SYMANTEC,MALWARE_DETECTED,Low,New,Suspicious script execution observed. Logs attached.,C:\Users\user\AppData\Local\Temp\cache.bin,powershell.exe,Unknown,unassigned,Critical,1,62.99
EPA00002319,2026-08-18 13:31:54,Unknown,WS-11462,EMP11462,Quick Heal,Malware detected,Critical,Resolved,Alert generated from heuristic engine. Possible false positive.,Unknown,unknown,f048eb70b16877a62ed5798ed416f0b976bb58bf3b3c78a56656a3554b9c4305,soc.analyst1,Low,4,62.99
EPA00004961,2026-08-26 17:49:12,2026-08-28 09:49:12,LPT-11993,EMP11993,Carbon Black,Malware detected,High,Resolved,Endpoint protection detected suspicious activity on host.,D:\Projects\scripts\cleanup.ps1,powershell.exe,Unknown,incident.team,Low,3,40.0
EPA00005435,2026-08-27 14:49:59,2026-08-30 18:49:59,LPT-12259,EMP12259,Windows Defender,Malware detected,Low,In Progress,Endpoint protection detected suspicious activity on host.,E:\Backup\data.rar,explorer.exe,2675f84bee1df75ca7e4d4c5dda4a3379ba5a37c0a3c8de730c4531c2139212c,soc.analyst2,High,1,76.0
EPA00004042,2026-09-01 12:55:58,2026-09-02 04:55:58,WS-12485,EMP12485,Carbon Black,Trojan:Win32,High,In Progress,User reported machine slowdown after popup. AV alert generated.,E:\Backup\data.rar,unknown,Unknown,soc.analyst2,Low,3,16.0
EPA00000469,Unknown,2026-09-12 13:38:29,WS-10540,EMP10540,McAfee,Malware detected,Medium,Investigating,Alert triggered by abnormal network connection.,Unknown,powershell.exe,Unknown,unassigned,Unknown,2,62.99
EPA00000933,2026-08-12 08:55:47,Unknown,VDR-11312,EMP11312,SYMANTEC,Phishing URL blocked,Medium,False Positive,Endpoint agent blocked execution. Review required.,C:\Windows\Temp\update.tmp,excel.exe,8bc880efb6d0dd590175462fe076f0370f3feed14f7d054fe8ad30fc1e64f48e,Unknown,Critical,2,62.99
EPA00004308,2026-09-01 13:12:06,2026-09-04 00:00:00,VDR-12225,EMP12225,SYMANTEC,Phishing URL blocked,Medium,New,Alert triggered by abnormal network connection.,Unknown,excel.exe,Unknown,soc.analyst2,Medium,2,58.8
EPA00000309,2026-09-02 12:03:54,2026-09-04 09:03:54,VDR-10481,EMP10481,Kaspersky,suspicious_powershell,High,Open,Alert triggered by abnormal network connection.,C:\Windows\System32\drivers\etc\hosts,cmd.exe,Unknown,soc.analyst1,Medium,3,45.0
EPA00007694,Unknown,2026-08-07 03:41:25,WS-10998,EMP10998,Defender,Unusual admin share access,Low,Open,Multiple failed attempts to disable security agent.,Unknown,excel.exe,5a88c6c96a83a6f477380020882224c901edc71009254641d73adbb725d5818d,Unknown,Low,1,62.99
EPA00003130,2026-08-13 17:05:51,2026-08-15 14:05:00,LPT-10872,EMP10872,Quick Heal,MALWARE_DETECTED,Critical,Closed,User reported machine slowdown after popup. AV alert generated.,D:\Projects\scripts\cleanup.ps1,chrome.exe,Unknown,soc.analyst2,Medium,4,44.99
EPA00006424,2026-08-05 13:12:30,2026-08-08 03:12:30,LPT-10954,EMP10954,Carbon Black,suspicious_powershell,Medium,Unassigned,Threat detected after file download from external website.,Unknown,unknown,34319fa1ddce0f794012210cbe0d7d8b6dd1fea85b971ad75d164ba61ccceed9,soc.analyst1,Critical,2,62.0
EPA00002320,2026-09-05 12:52:41,2026-09-06 18:52:41,WS-12594,EMP12594,Defender,USB device blocked,Low,Open,Process attempted to access sensitive directory.,C:\ProgramData\svc\agent.dll,Unknown,c682c52b142872d06db0a0ca33b5964c1e89e1836476711cee1f600988517c07,Unknown,Medium,1,30.0
EPA00005839,2026-08-14 01:06:00,2026-08-18 00:00:00,WS-12802,EMP12802,Kaspersky,suspicious_powershell,Low,Resolved,Multiple failed attempts to disable security agent.,C:\Windows\System32\drivers\etc\hosts,unknown,6a7c5be6912121cbfaa1c452cd45abb683d9a9f54968293f06b8cf57f82a86d5,soc.analyst2,High,1,94.9
EPA00007158,2026-09-06 13:22:31,2026-09-09 07:22:31,LPT-12607,EMP12607,McAfee,Lateral movement detected,Medium,False Positive,Malicious file blocked. User notified. Need validation.,D:\Projects\scripts\cleanup.ps1,Unknown,b4bd18f8833ab04fdf7bd8b663de0f3af7bfbe2bcc255a9ae1548d4f4beb9ce7,Unknown,Low,2,66.0
EPA00003091,2026-08-28 13:54:51,Unknown,VDR-10138,EMP10138,Quick Heal,Phishing URL blocked,Low,Resolved,Endpoint protection detected suspicious activity on host.,C:\Windows\Temp\update.tmp,winword.exe,ae6c13bf30d5e21014c85e870403e2d7956780afcb3f2b2245dd347390df0df0,incident.team,Low,1,62.99
EPA00001422,Unknown,2026-09-01 01:33:00,VDR-10756,EMP10756,CrowdStrike,Suspicious PowerShell Execution,Medium,False Positive,Process attempted to access sensitive directory.,D:\Projects\scripts\cleanup.ps1,msedge.exe,fbb88e97513844c244da2c0b34dd29035788a47fb81626de6c312f749a44292b,soc.analyst1,Low,2,62.99
EPA00007754,2026-09-05 00:00:00,2026-09-08 17:09:50,WS-11845,EMP11845,CrowdStrike,Phishing URL blocked,Medium,False Positive,Endpoint agent blocked execution. Review required.,C:\Users\Public\Downloads\invoice.exe,Unknown,91a585b5af6ed8b94b94b3bc965ec02d2f3931f17c05feb49e31e98713f93d03,Unknown,Low,2,89.16
EPA00006203,2026-08-16 00:31:53,Unknown,LPT-12843,EMP12843,CrowdStrike,Unusual admin share access,Medium,Open,Alert generated from heuristic engine. Possible false positive.,C:\Windows\Temp\update.tmp,explorer.exe,Unknown,soc.analyst1,Low,2,62.99
EPA00003774,2026-08-25 00:00:00,Unknown,VDR-10605,EMP10605,Carbon Black,MALWARE_DETECTED,Medium,New,Endpoint agent blocked execution. Review required.,C:\Users\user\AppData\Local\Temp\cache.bin,explorer.exe,Unknown,soc.analyst2,Medium,2,62.99
EPA00005984,2026-09-03 18:25:28,2026-09-07 00:00:00,WS-10336,EMP10336,Carbon Black,Keylogger suspected,High,Investigating,Multiple failed attempts to disable security agent.,D:\Projects\scripts\cleanup.ps1,msedge.exe,3fe759c9d12d5684c3df341446611753952759c6414eb07f4ff6e7cc651ab9a1,incident.team,Low,3,77.58
EPA00005225,2026-09-01 20:17:00,Unknown,LPT-11244,EMP11244,Defender,USB device blocked,Critical,Open,Suspicious script execution observed. Logs attached.,Unknown,Unknown,3f917d8707bd6e53a77ea02e46ce0707c884ed44e4eaac8267b3cb20a3a9a7b2,Unknown,High,4,62.99
EPA00005087,2026-08-06 16:33:14,Unknown,VDR-12451,EMP12451,Windows Defender,suspicious_powershell,High,Closed,Process attempted to access sensitive directory.,C:\ProgramData\svc\agent.dll,excel.exe,494801ab682dfe96259ceaa2e508cecfb475082943392af18b2bbc6d27c51d9b,incident.team,Critical,3,62.99
EPA00005799,2026-08-05 22:18:51,Unknown,WS-10994,EMP10994,SYMANTEC,Lateral movement detected,Medium,Open,Malicious file blocked. User notified. Need validation.,D:\Projects\scripts\cleanup.ps1,Unknown,5c0989599dc1bc8fba38a71a5551e0d9f5f51a76ef7c772e1a721fd1fdc194f4,soc.analyst2,High,2,62.99
EPA00005325,Unknown,2026-08-09 16:18:51,WS-10643,EMP10643,SYMANTEC,Ransomware Activity,Medium,Resolved,Malicious file blocked. User notified. Need validation.,E:\Backup\data.rar,excel.exe,Unknown,Unknown,Critical,2,62.99
EPA00007175,2026-08-12 04:42:00,2026-08-12 04:42:28,WS-11987,EMP11987,Quick Heal,Unauthorized USB,High,Open,Endpoint agent blocked execution. Review required.,C:\Users\user\Desktop\salary.xlsx,Unknown,e1643c5c5df74c8f1a1405a7063ec6f249cab8eba49d097c91cc01f3fbb06000,soc.analyst1,Unknown,3,0.01
EPA00000081,2026-09-05 16:36:45,2026-09-06 20:36:00,WS-10683,EMP10683,Defender,USB device blocked,Critical,Resolved,Threat detected after file download from external website.,D:\Projects\scripts\cleanup.ps1,Unknown,56e363529961d808960b36c84efcbc4056f219ffcbf4441140305c9a1742b320,unassigned,High,4,27.99
EPA00003734,2026-08-21 16:26:58,2026-08-21 19:26:00,LPT-10516,EMP10516,CrowdStrike,MALWARE_DETECTED,Medium,Open,Alert triggered by abnormal network connection.,C:\Users\user\AppData\Local\Temp\cache.bin,unknown,04d870e03996f6c0894b99c74da6f95da3e3d1989a7f388effd4cc62b404d49a,Unknown,High,2,2.98
EPA00000642,2026-08-03 04:15:00,2026-08-05 18:15:00,LPT-11693,EMP11693,Kaspersky,Ransomware Activity,High,Unassigned,User reported machine slowdown after popup. AV alert generated.,E:\Backup\data.rar,excel.exe,240e4d2034f62d5e7c07da5899372a1094f458f94b4cc8cff75c7ea1f7f282da,Unknown,Low,3,62.0
